1747572508171	geckodriver	INFO	Listening on 127.0.0.1:4444
1747572518536	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572518536	geckodriver::marionette	TRACE	Retrying in 100ms
1747572518656	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572518656	geckodriver::marionette	TRACE	Retrying in 100ms
1747572518762	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572518762	geckodriver::marionette	TRACE	Retrying in 100ms
1747572518863	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572518863	geckodriver::marionette	TRACE	Retrying in 100ms
1747572518977	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572518981	geckodriver::marionette	TRACE	Retrying in 100ms
1747572519084	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572519084	geckodriver::marionette	TRACE	Retrying in 100ms
1747572519187	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572519187	geckodriver::marionette	TRACE	Retrying in 100ms
1747572519293	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572519293	geckodriver::marionette	TRACE	Retrying in 100ms
1747572519418	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572519419	geckodriver::marionette	TRACE	Retrying in 100ms
1747572519520	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572519520	geckodriver::marionette	TRACE	Retrying in 100ms
1747572519635	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572519636	geckodriver::marionette	TRACE	Retrying in 100ms
1747572519738	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572519738	geckodriver::marionette	TRACE	Retrying in 100ms
1747572519844	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572519845	geckodriver::marionette	TRACE	Retrying in 100ms
1747572519947	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572519947	geckodriver::marionette	TRACE	Retrying in 100ms
1747572520054	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572520056	geckodriver::marionette	TRACE	Retrying in 100ms
1747572520157	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572520157	geckodriver::marionette	TRACE	Retrying in 100ms
1747572520263	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572520263	geckodriver::marionette	TRACE	Retrying in 100ms
1747572520372	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572520372	geckodriver::marionette	TRACE	Retrying in 100ms
1747572520473	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572520473	geckodriver::marionette	TRACE	Retrying in 100ms
1747572520575	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572520575	geckodriver::marionette	TRACE	Retrying in 100ms
1747572520695	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572520696	geckodriver::marionette	TRACE	Retrying in 100ms
1747572520803	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572520807	geckodriver::marionette	TRACE	Retrying in 100ms
1747572520910	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572520910	geckodriver::marionette	TRACE	Retrying in 100ms
1747572521026	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572521027	geckodriver::marionette	TRACE	Retrying in 100ms
1747572521132	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572521132	geckodriver::marionette	TRACE	Retrying in 100ms
1747572521243	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572521247	geckodriver::marionette	TRACE	Retrying in 100ms
1747572521355	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572521355	geckodriver::marionette	TRACE	Retrying in 100ms
1747572521456	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572521456	geckodriver::marionette	TRACE	Retrying in 100ms
1747572521558	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572521558	geckodriver::marionette	TRACE	Retrying in 100ms
1747572521665	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572521670	geckodriver::marionette	TRACE	Retrying in 100ms
1747572521776	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572521776	geckodriver::marionette	TRACE	Retrying in 100ms
1747572521881	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572521882	geckodriver::marionette	TRACE	Retrying in 100ms
1747572522010	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572522010	geckodriver::marionette	TRACE	Retrying in 100ms
1747572522116	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572522116	geckodriver::marionette	TRACE	Retrying in 100ms
1747572522219	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572522219	geckodriver::marionette	TRACE	Retrying in 100ms
1747572522332	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572522332	geckodriver::marionette	TRACE	Retrying in 100ms
1747572522437	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572522437	geckodriver::marionette	TRACE	Retrying in 100ms
1747572522548	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572522548	geckodriver::marionette	TRACE	Retrying in 100ms
1747572522666	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572522666	geckodriver::marionette	TRACE	Retrying in 100ms
1747572522769	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572522770	geckodriver::marionette	TRACE	Retrying in 100ms
1747572522881	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572522881	geckodriver::marionette	TRACE	Retrying in 100ms
1747572522983	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572522983	geckodriver::marionette	TRACE	Retrying in 100ms
1747572523091	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572523092	geckodriver::marionette	TRACE	Retrying in 100ms
1747572523198	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572523198	geckodriver::marionette	TRACE	Retrying in 100ms
1747572523304	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572523305	geckodriver::marionette	TRACE	Retrying in 100ms
1747572523410	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572523411	geckodriver::marionette	TRACE	Retrying in 100ms
1747572523513	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572523513	geckodriver::marionette	TRACE	Retrying in 100ms
1747572523614	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572523614	geckodriver::marionette	TRACE	Retrying in 100ms
1747572523717	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572523717	geckodriver::marionette	TRACE	Retrying in 100ms
1747572523824	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572523825	geckodriver::marionette	TRACE	Retrying in 100ms
1747572523927	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572523927	geckodriver::marionette	TRACE	Retrying in 100ms
1747572524057	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572524058	geckodriver::marionette	TRACE	Retrying in 100ms
1747572524171	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572524172	geckodriver::marionette	TRACE	Retrying in 100ms
1747572524273	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572524273	geckodriver::marionette	TRACE	Retrying in 100ms
1747572524375	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572524375	geckodriver::marionette	TRACE	Retrying in 100ms
1747572524476	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572524476	geckodriver::marionette	TRACE	Retrying in 100ms
1747572524577	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572524578	geckodriver::marionette	TRACE	Retrying in 100ms
1747572524682	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572524682	geckodriver::marionette	TRACE	Retrying in 100ms
1747572524783	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572524783	geckodriver::marionette	TRACE	Retrying in 100ms
1747572524884	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572524884	geckodriver::marionette	TRACE	Retrying in 100ms
1747572524986	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572524986	geckodriver::marionette	TRACE	Retrying in 100ms
1747572525091	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572525091	geckodriver::marionette	TRACE	Retrying in 100ms
1747572525194	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572525195	geckodriver::marionette	TRACE	Retrying in 100ms
1747572525299	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572525300	geckodriver::marionette	TRACE	Retrying in 100ms
1747572525401	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572525401	geckodriver::marionette	TRACE	Retrying in 100ms
1747572525502	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572525502	geckodriver::marionette	TRACE	Retrying in 100ms
1747572525603	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572525603	geckodriver::marionette	TRACE	Retrying in 100ms
1747572525704	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572525704	geckodriver::marionette	TRACE	Retrying in 100ms
1747572525807	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572525807	geckodriver::marionette	TRACE	Retrying in 100ms
1747572525912	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572525912	geckodriver::marionette	TRACE	Retrying in 100ms
1747572526123	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572526124	geckodriver::marionette	TRACE	Retrying in 100ms
1747572526236	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572526238	geckodriver::marionette	TRACE	Retrying in 100ms
1747572526340	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572526340	geckodriver::marionette	TRACE	Retrying in 100ms
1747572526448	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572526448	geckodriver::marionette	TRACE	Retrying in 100ms
1747572526551	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572526552	geckodriver::marionette	TRACE	Retrying in 100ms
1747572526653	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572526654	geckodriver::marionette	TRACE	Retrying in 100ms
1747572526756	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572526757	geckodriver::marionette	TRACE	Retrying in 100ms
1747572526858	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572526858	geckodriver::marionette	TRACE	Retrying in 100ms
1747572527016	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572527016	geckodriver::marionette	TRACE	Retrying in 100ms
1747572527121	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572527121	geckodriver::marionette	TRACE	Retrying in 100ms
1747572527244	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572527245	geckodriver::marionette	TRACE	Retrying in 100ms
1747572527350	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572527350	geckodriver::marionette	TRACE	Retrying in 100ms
1747572527453	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572527453	geckodriver::marionette	TRACE	Retrying in 100ms
console.warn: services.settings: Ignoring preference override of remote settings server
console.warn: services.settings: Allow by setting MOZ_REMOTE_SETTINGS_DEVTOOLS=1 in the environment
1747572527555	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572527556	geckodriver::marionette	TRACE	Retrying in 100ms
1747572527658	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572527658	geckodriver::marionette	TRACE	Retrying in 100ms
1747572527762	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572527762	geckodriver::marionette	TRACE	Retrying in 100ms
1747572527863	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572527863	geckodriver::marionette	TRACE	Retrying in 100ms
1747572527969	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572527969	geckodriver::marionette	TRACE	Retrying in 100ms
1747572528099	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572528101	geckodriver::marionette	TRACE	Retrying in 100ms
1747572528202	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572528202	geckodriver::marionette	TRACE	Retrying in 100ms
1747572528306	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572528306	geckodriver::marionette	TRACE	Retrying in 100ms
1747572528497	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572528497	geckodriver::marionette	TRACE	Retrying in 100ms
1747572528602	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572528602	geckodriver::marionette	TRACE	Retrying in 100ms
1747572528706	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572528706	geckodriver::marionette	TRACE	Retrying in 100ms
1747572528812	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572528812	geckodriver::marionette	TRACE	Retrying in 100ms
1747572528913	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572528914	geckodriver::marionette	TRACE	Retrying in 100ms
1747572529033	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572529048	geckodriver::marionette	TRACE	Retrying in 100ms
1747572529154	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572529154	geckodriver::marionette	TRACE	Retrying in 100ms
1747572529256	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572529256	geckodriver::marionette	TRACE	Retrying in 100ms
1747572529368	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572529368	geckodriver::marionette	TRACE	Retrying in 100ms
1747572529471	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572529471	geckodriver::marionette	TRACE	Retrying in 100ms
1747572529611	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572529611	geckodriver::marionette	TRACE	Retrying in 100ms
1747572529715	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572529715	geckodriver::marionette	TRACE	Retrying in 100ms
1747572529920	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572529920	geckodriver::marionette	TRACE	Retrying in 100ms
1747572530051	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572530051	geckodriver::marionette	TRACE	Retrying in 100ms
1747572530184	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572530184	geckodriver::marionette	TRACE	Retrying in 100ms
1747572530367	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572530367	geckodriver::marionette	TRACE	Retrying in 100ms
1747572530474	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572530474	geckodriver::marionette	TRACE	Retrying in 100ms
1747572530579	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572530579	geckodriver::marionette	TRACE	Retrying in 100ms
1747572530711	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572530711	geckodriver::marionette	TRACE	Retrying in 100ms
1747572530812	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572530812	geckodriver::marionette	TRACE	Retrying in 100ms
1747572531003	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572531004	geckodriver::marionette	TRACE	Retrying in 100ms
1747572531108	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572531109	geckodriver::marionette	TRACE	Retrying in 100ms
1747572531218	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572531219	geckodriver::marionette	TRACE	Retrying in 100ms
1747572531323	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572531323	geckodriver::marionette	TRACE	Retrying in 100ms
1747572531438	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572531455	geckodriver::marionette	TRACE	Retrying in 100ms
1747572531565	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
1747572531565	geckodriver::marionette	TRACE	Retrying in 100ms
1747572531667	geckodriver::browser	TRACE	Failed to open /var/folders/m0/2grp25fj0sxf1t4lx5c2n1rc0000gn/T/rust_mozprofiledPA2In/MarionetteActivePort
